,Time,Voltage
3085,254.9266,0.04909619
3086,255.0092,0.04909388
3087,255.0919,0.0491157
3088,255.1745,0.04912601
3089,255.2572,0.04914091
3090,255.3398,0.04914782
3091,255.4224,0.04912831
3092,255.5051,0.04913635
3093,255.5877,0.04911683
3094,255.6703,0.04910766
3095,255.753,0.04913291
3096,255.8356,0.04914895
3097,255.9182,0.0491524
3098,256.0009,0.04916387
3099,256.0835,0.04918445
3100,256.1662,0.04920971
3101,256.2488,0.0492223
3102,256.3314,0.0492246
3103,256.414,0.04924066
3104,256.4967,0.04924065
3105,256.5793,0.04923606
3106,256.6619,0.04924296
3107,256.7445,0.0492487
3108,256.8272,0.0492418
3109,256.9098,0.04923377
3110,256.9924,0.04921772
3111,257.075,0.04922458
3112,257.1577,0.04924294
3113,257.2403,0.04926245
3114,257.3229,0.0492659
3115,257.4056,0.04923952
3116,257.4882,0.04923263
3117,257.5708,0.04922462
3118,257.6534,0.04924294
3119,257.7361,0.04926125
3120,257.8187,0.04925095
3121,257.9013,0.0492487
3122,257.984,0.04926247
3123,258.0666,0.0492636
3124,258.1492,0.04928423
3125,258.2318,0.04930028
3126,258.3145,0.04931289
3127,258.3971,0.04931059
3128,258.4797,0.04931061
3129,258.5624,0.04933811
3130,258.645,0.04936793
3131,258.7277,0.04939888
3132,258.8103,0.04939086
3133,258.8929,0.04940001
3134,258.9756,0.04939545
3135,259.0582,0.04939539
3136,259.1408,0.0494149
3137,259.2235,0.04941494
3138,259.3061,0.04939429
3139,259.3888,0.04939199
3140,259.4714,0.04940576
3141,259.554,0.04943902
3142,259.6367,0.04947453
3143,259.7193,0.04949286
3144,259.802,0.04949515
3145,259.8846,0.04951582
3146,259.9672,0.04951238
3147,260.0499,0.04952385
3148,260.1325,0.04951237
3149,260.2151,0.04951352
3150,260.2978,0.049525
3151,260.3804,0.04951236
3152,260.463,0.04952843
3153,260.5457,0.04954335
3154,260.6283,0.04955937
3155,260.7109,0.04957654
3156,260.7935,0.04957655
3157,260.8762,0.049572
3158,260.9588,0.04957544
3159,261.0414,0.04956856
3160,261.1241,0.04955367
3161,261.2067,0.04955367
3162,261.2893,0.04954331
3163,261.3719,0.04955023
3164,261.4546,0.04954791
3165,261.5372,0.04956398
3166,261.6198,0.04956509
3167,261.7024,0.049572
3168,261.7851,0.04957432
3169,261.8677,0.04959039
3170,261.9503,0.04960869
3171,262.033,0.0496385
3172,262.1156,0.04965682
3173,262.1983,0.04966945
3174,262.2809,0.04968663
3175,262.3635,0.04969351
3176,262.4462,0.04969009
3177,262.5288,0.04969239
3178,262.6114,0.0496878
3179,262.6941,0.04969467
3180,262.7767,0.049705
3181,262.8594,0.04971185
3182,262.942,0.04972561
3183,263.0246,0.04972332
3184,263.1073,0.0497325
3185,263.1899,0.04974741
3186,263.2726,0.04975542
3187,263.3552,0.04975313
3188,263.4378,0.04976232
3189,263.5205,0.04976687
3190,263.6031,0.04976575
3191,263.6857,0.04977375
3192,263.7684,0.04977604
3193,263.851,0.04978638
3194,263.9336,0.04980242
3195,264.0163,0.04982193
3196,264.0989,0.04982541
3197,264.1815,0.04983571
3198,264.2642,0.04984946
3199,264.3468,0.04986666
3200,264.4294,0.04988615
3201,264.512,0.04990335
3202,264.5946,0.04989761
3203,264.6773,0.04990905
3204,264.7599,0.04992283
3205,264.8426,0.0499446
3206,264.9252,0.04995262
3207,265.0079,0.04996527
3208,265.0905,0.04996181
3209,265.1732,0.04997326
3210,265.2558,0.04998931
3211,265.3384,0.04998701
3212,265.4211,0.0499859
3213,265.5037,0.04997899
3214,265.5863,0.04998016
3215,265.669,0.04997902
3216,265.7516,0.04997786
3217,265.8342,0.04998132
3218,265.9169,0.04998131
3219,265.9995,0.04999734
3220,266.0822,0.0500088
3221,266.1648,0.05000652
3222,266.2474,0.05000766
3223,266.3301,0.0500111
3224,266.4127,0.05001336
3225,266.4953,0.05001338
3226,266.578,0.05001222
3227,266.6606,0.05000421
3228,266.7433,0.04999962
3229,266.8259,0.05000996
3230,266.9086,0.05000306
3231,266.9912,0.05000195
3232,267.0738,0.05000423
3233,267.1565,0.05000311
3234,267.2391,0.05000081
3235,267.3217,0.04999619
3236,267.4044,0.04999047
3237,267.487,0.0499962
3238,267.5697,0.05000767
3239,267.6523,0.05000882
3240,267.735,0.05000078
3241,267.8176,0.05000652
3242,267.9002,0.0500042
3243,267.9829,0.0500088
3244,268.0655,0.05000651
3245,268.1481,0.05000424
3246,268.2308,0.05000196
3247,268.3134,0.04999848
3248,268.396,0.05000423
3249,268.4787,0.04999735
3250,268.5613,0.05000421
3251,268.644,0.05001451
3252,268.7266,0.05002946
3253,268.8092,0.05004206
3254,268.8919,0.05003518
3255,268.9745,0.05006155
3256,269.0571,0.05008335
3257,269.1398,0.05008214
3258,269.2224,0.05009245
3259,269.305,0.05009937
3260,269.3877,0.05011197
3261,269.4703,0.05011774
3262,269.5529,0.05012345
3263,269.6355,0.05012918
3264,269.7182,0.05012346
3265,269.8008,0.05013376
3266,269.8835,0.05014293
3267,269.9661,0.05015553
3268,270.0487,0.0501716
3269,270.1313,0.05018079
3270,270.214,0.05019224
3271,270.2966,0.05019912
3272,270.3792,0.05020256
3273,270.4619,0.05022662
3274,270.5445,0.05024154
3275,270.6271,0.05025185
3276,270.7098,0.05026447
3277,270.7924,0.05025525
3278,270.8751,0.0502587
3279,270.9577,0.050253
3280,271.0404,0.05027591
3281,271.123,0.05029199
3282,271.2057,0.05029428
3283,271.2883,0.05030002
3284,271.3709,0.05030691
3285,271.4536,0.05029427
3286,271.5362,0.05030116
3287,271.6188,0.05030461
3288,271.7015,0.05031145
3289,271.7841,0.05031148
3290,271.8667,0.05032409
3291,271.9494,0.05033559
3292,272.032,0.05034933
3293,272.1147,0.05036077
3294,272.1973,0.05035734
3295,272.28,0.05036422
3296,272.3626,0.05039747
3297,272.4452,0.05042494
3298,272.5279,0.05044101
3299,272.6105,0.0504376
3300,272.6931,0.0504261
3301,272.7757,0.05041466
3302,272.8584,0.05040548
3303,272.941,0.05041694
3304,273.0236,0.05044103
3305,273.1063,0.0504479
3306,273.1889,0.0504548
3307,273.2715,0.05046052
3308,273.3542,0.05047888
3309,273.4368,0.05049493
3310,273.5194,0.05050408
3311,273.6021,0.05050068
3312,273.6848,0.05049493
3313,273.7674,0.05048346
3314,273.85,0.05047657
3315,273.9327,0.05047199
3316,274.0153,0.05048001
3317,274.0979,0.05048462
3318,274.1806,0.05049147
3319,274.2632,0.05051096
3320,274.3458,0.05053961
3321,274.4285,0.05055222
3322,274.5111,0.05054195
3323,274.5938,0.05055454
3324,274.6764,0.05056253
3325,274.759,0.05057972
3326,274.8417,0.05058548
3327,274.9243,0.0505832
3328,275.007,0.05057629
3329,275.0896,0.05056714
3330,275.1722,0.05054878
3331,275.2549,0.05053733
3332,275.3375,0.05054652
3333,275.4202,0.05057859
3334,275.5028,0.05060038
3335,275.5855,0.05060385
3336,275.6681,0.05060382
3337,275.7507,0.050613
3338,275.8334,0.05061759
3339,275.916,0.05064512
3340,275.9986,0.05066232
3341,276.0813,0.05067947
3342,276.1639,0.05069318
3343,276.2465,0.05069435
3344,276.3292,0.05072189
3345,276.4118,0.05073336
3346,276.4944,0.05073338
3347,276.5771,0.05072766
3348,276.6597,0.05073109
3349,276.7423,0.05073797
3350,276.8249,0.05073797
3351,276.9076,0.05075747
3352,276.9902,0.0507781
3353,277.0728,0.05078266
3354,277.1555,0.05079413
3355,277.2381,0.05081473
3356,277.3208,0.0508354
3357,277.4034,0.05085836
3358,277.4861,0.0508595
3359,277.5687,0.05086523
3360,277.6513,0.05086755
3361,277.734,0.05087557
3362,277.8166,0.05089734
3363,277.8992,0.05089733
3364,277.9819,0.05090421
3365,278.0645,0.05090305
3366,278.1471,0.05088242
3367,278.2298,0.05089847
3368,278.3124,0.05089617
3369,278.3951,0.0509019
3370,278.4777,0.0509019
3371,278.5603,0.05090076
3372,278.643,0.05090651
3373,278.7256,0.0508973
3374,278.8082,0.05089847
3375,278.8909,0.05089275
3376,278.9735,0.0508893
3377,279.0562,0.05094204
3378,279.1388,0.0509684
3379,279.2214,0.05097646
3380,279.3041,0.05096267
3381,279.3867,0.05096611
3382,279.4693,0.05097068
3383,279.5519,0.05096385
3384,279.6346,0.05097758
3385,279.7172,0.05099364
3386,279.7999,0.05099366
3387,279.8825,0.05097988
3388,279.9651,0.05098561
3389,280.0478,0.05098788
3390,280.1304,0.05097758
3391,280.213,0.05099478
3392,280.2957,0.05101425
3393,280.3783,0.05102458
3394,280.4609,0.05104063
3395,280.5435,0.0510372
3396,280.6262,0.05103378
3397,280.7088,0.05103377
3398,280.7914,0.05103261
3399,280.874,0.05106701
3400,280.9567,0.05107847
3401,281.0393,0.05109793
3402,281.122,0.05109567
3403,281.2046,0.05109108
3404,281.2873,0.05108421
3405,281.3699,0.05110025
3406,281.4526,0.05112203
3407,281.5352,0.05113921
3408,281.6179,0.05113462
3409,281.7005,0.05112316
3410,281.7832,0.05111172
3411,281.8658,0.05111747
3412,281.9485,0.05113696
3413,282.0311,0.05115759
3414,282.1137,0.05117824
3415,282.1964,0.05118625
3416,282.279,0.05118624
3417,282.3616,0.0511828
3418,282.4443,0.05118509
3419,282.5269,0.05119543
3420,282.6096,0.05119887
3421,282.6922,0.05121491
3422,282.7748,0.05123555
3423,282.8575,0.05123095
3424,282.9401,0.0512424
3425,283.0227,0.05125503
3426,283.1054,0.05125962
3427,283.188,0.05126074
3428,283.2706,0.05126187
3429,283.3533,0.0512768
3430,283.4359,0.05126649
3431,283.5185,0.05126878
3432,283.6012,0.0512711
3433,283.6838,0.05125963
3434,283.7664,0.05124928
3435,283.8491,0.05126648
3436,283.9317,0.0512917
3437,284.0144,0.05130203
3438,284.097,0.05129282
3439,284.1796,0.05129284
3440,284.2623,0.0512848
3441,284.3449,0.05128141
3442,284.4275,0.05129744
3443,284.5101,0.0513009
3444,284.5928,0.05127682
3445,284.6754,0.05126302
3446,284.7581,0.05124357
3447,284.8407,0.05123211
3448,284.9233,0.05123211
3449,285.006,0.05122868
3450,285.0886,0.05123442
3451,285.1712,0.05122294
3452,285.2539,0.05120339
3453,285.3365,0.05118851
3454,285.4191,0.05119428
3455,285.5018,0.0512046
3456,285.5844,0.05120917
3457,285.6671,0.0512413
3458,285.7497,0.05125619
3459,285.8323,0.05126308
3460,285.915,0.05125276
3461,285.9976,0.05124588
3462,286.0802,0.05124355
3463,286.1629,0.05124121
3464,286.2455,0.05124927
3465,286.3281,0.05122175
3466,286.4108,0.05121833
3467,286.4934,0.05118508
3468,286.576,0.05115413
3469,286.6587,0.0511358
3470,286.7413,0.05112089
3471,286.824,0.05111054
3472,286.9066,0.05112778
3473,286.9893,0.05110715
3474,287.0719,0.0511106
3475,287.1545,0.05111632
3476,287.2372,0.051114
3477,287.3198,0.05111515
3478,287.4025,0.05110601
3479,287.4851,0.05110481
3480,287.5678,0.05113006
3481,287.6504,0.05113466
3482,287.733,0.05114727
3483,287.8157,0.05116561
3484,287.8983,0.05115071
3485,287.981,0.05115185
3486,288.0636,0.05114497
3487,288.1463,0.05115183
3488,288.2289,0.05115185
3489,288.3115,0.05118852
3490,288.3942,0.05120573
3491,288.4768,0.05122408
3492,288.5594,0.05124474
3493,288.642,0.05124355
3494,288.7247,0.05126306
3495,288.8073,0.05128485
3496,288.89,0.05129861
3497,288.9726,0.05130778
3498,289.0552,0.05131232
3499,289.1378,0.05131809
3500,289.2205,0.05133299
3501,289.3031,0.05134677
3502,289.3857,0.05136854
3503,289.4684,0.05138917
3504,289.551,0.05139607
3505,289.6337,0.05138803
3506,289.7163,0.05138571
3507,289.799,0.05139031
3508,289.8816,0.05138917
3509,289.9643,0.05140753
3510,290.0469,0.05142242
3511,290.1296,0.05144536
3512,290.2122,0.05145679
3513,290.2948,0.05146138
3514,290.3775,0.05146369
3515,290.4601,0.05147631
3516,290.5428,0.05147173
3517,290.6254,0.05146829
3518,290.7081,0.05148432
3519,290.7907,0.05149119
3520,290.8733,0.05150035
3521,290.9559,0.0515049
3522,291.0386,0.05150035
3523,291.1212,0.0515084
3524,291.2039,0.05151642
3525,291.2865,0.05153363
3526,291.3691,0.05155313
3527,291.4518,0.05156569
3528,291.5344,0.05156458
3529,291.617,0.05155765
3530,291.6997,0.05153936
3531,291.7823,0.05154163
3532,291.8649,0.05154737
3533,291.9475,0.05156688
3534,292.0302,0.05159324
3535,292.1128,0.05160585
3536,292.1954,0.05160816
3537,292.2781,0.05159095
3538,292.3607,0.05157601
3539,292.4433,0.05156571
3540,292.526,0.05157141
3541,292.6086,0.05158867
3542,292.6912,0.05159324
3543,292.7739,0.05158751
3544,292.8565,0.05159899
3545,292.9392,0.0515772
3546,293.0218,0.05156458
3547,293.1044,0.05155654
3548,293.1871,0.05158174
3549,293.2697,0.05160812
3550,293.3523,0.05161847
3551,293.435,0.0516173
3552,293.5176,0.05160929
3553,293.6002,0.05160127
3554,293.6828,0.05160355
3555,293.7655,0.05163106
3556,293.8481,0.05165857
3557,293.9307,0.05168037
3558,294.0134,0.05169755
3559,294.096,0.05171132
3560,294.1787,0.05171705
3561,294.2613,0.05172161
3562,294.344,0.05171935
3563,294.4266,0.05173199
3564,294.5092,0.05173653
3565,294.5919,0.05175374
3566,294.6745,0.05175718
3567,294.7572,0.05174113
3568,294.8398,0.05170903
3569,294.9225,0.05168723
3570,295.0051,0.05167464
3571,295.0878,0.05169413
3572,295.1704,0.05171134
3573,295.2531,0.05172967
3574,295.3357,0.05171822
3575,295.4183,0.05171131
3576,295.501,0.05168843
3577,295.5836,0.05167575
3578,295.6663,0.05166661
3579,295.7489,0.05166778
3580,295.8315,0.05167006
3581,295.9142,0.0516368
3582,295.9968,0.05164254
3583,296.0794,0.05162649
3584,296.162,0.05162189
3585,296.2447,0.05161502
3586,296.3273,0.05160928
3587,296.4099,0.05163221
3588,296.4925,0.05162649
3589,296.5752,0.05162307
3590,296.6578,0.05158523
3591,296.7404,0.05156803
3592,296.8231,0.05155196
3593,296.9057,0.05155424
3594,296.9883,0.05155998
3595,297.071,0.05157372
3596,297.1536,0.05158408
3597,297.2362,0.05159896
3598,297.3188,0.0516242
3599,297.4015,0.05160815
3600,297.4841,0.05158637
3601,297.5667,0.05155542
3602,297.6494,0.05152103
3603,297.732,0.05151295
3604,297.8146,0.05151985
3605,297.8973,0.05155082
3606,297.9799,0.05156114
3607,298.0625,0.05154969
3608,298.1451,0.05152099
3609,298.2278,0.05152675
3610,298.3104,0.05152212
3611,298.3931,0.05153819
3612,298.4757,0.05155884
3613,298.5583,0.05157489
3614,298.641,0.05157258
3615,298.7236,0.05157258
3616,298.8062,0.05155423
3617,298.8888,0.05157143
3618,298.9715,0.05157833
3619,299.0541,0.05158634
3620,299.1367,0.05161502
3621,299.2193,0.05161845
3622,299.302,0.05162762
3623,299.3846,0.05162649
3624,299.4672,0.05162763
3625,299.5499,0.05161272
3626,299.6325,0.05161961
3627,299.7151,0.0516265
3628,299.7978,0.05165055
3629,299.8804,0.05168722
3630,299.963,0.05169868
3631,300.0457,0.05170213
3632,300.1283,0.05169068
3633,300.211,0.05169986
3634,300.2936,0.05169982
3635,300.3762,0.05170675
3636,300.4589,0.05169754
3637,300.5415,0.05169297
3638,300.6242,0.05171821
3639,300.7068,0.051748
3640,300.7895,0.05177552
3641,300.8721,0.05180764
3642,300.9547,0.05182485
3643,301.0374,0.05185348
3644,301.12,0.0518936
3645,301.2026,0.05192572
3646,301.2852,0.05194978
3647,301.3679,0.05195893
3648,301.4505,0.0519842
3649,301.5332,0.05201971
3650,301.6158,0.05205183
3651,301.6985,0.05207131
3652,301.7811,0.052069
3653,301.8638,0.05205642
3654,301.9464,0.05204035
3655,302.029,0.05203349
3656,302.1117,0.0520587
3657,302.1943,0.05209998
3658,302.277,0.05210682
3659,302.3596,0.05210799
3660,302.4422,0.05209999
3661,302.5248,0.05209081
3662,302.6075,0.05208506
3663,302.6901,0.05209768
3664,302.7728,0.05210341
3665,302.8554,0.05212515
3666,302.938,0.05214007
3667,303.0207,0.05214467
3668,303.1033,0.05213666
3669,303.1859,0.05213666
3670,303.2685,0.05212632
3671,303.3512,0.05215156
3672,303.4338,0.05217796
3673,303.5164,0.05218828
3674,303.599,0.05218254
3675,303.6816,0.05218942
3676,303.7643,0.05221693
3677,303.8469,0.05221235
3678,303.9295,0.05219971
3679,304.0121,0.05219855
3680,304.0948,0.05221002
3681,304.1774,0.05222034
3682,304.26,0.0522318
3683,304.3427,0.05223642
3684,304.4253,0.05224213
3685,304.5079,0.05224327
3686,304.5906,0.05224788
3687,304.6732,0.05223872
3688,304.7558,0.05223293
3689,304.8384,0.05223982
3690,304.9211,0.05223297
3691,305.0037,0.05224101
3692,305.0863,0.05226395
3693,305.169,0.05230292
3694,305.2516,0.05232353
3695,305.3342,0.0523247
3696,305.4169,0.05231668
3697,305.4996,0.05232469
3698,305.5822,0.05231666
3699,305.6649,0.05232472
3700,305.7475,0.0523373
3701,305.8302,0.05233266
3702,305.9128,0.05234762
3703,305.9954,0.05235796
3704,306.0781,0.05235911
3705,306.1607,0.05235109
3706,306.2433,0.05235678
3707,306.326,0.05237055
3708,306.4086,0.05238542
3709,306.4913,0.05239118
3710,306.5739,0.0523912
3711,306.6565,0.05237857
3712,306.7392,0.05237054
3713,306.8218,0.0523579
3714,306.9045,0.05236136
3715,306.9871,0.05235909
3716,307.0697,0.05235453
3717,307.1524,0.05236022
3718,307.235,0.0523568
3719,307.3177,0.05236597
3720,307.4003,0.05234992
3721,307.483,0.05234648
3722,307.5656,0.05234531
3723,307.6482,0.05235795
3724,307.7309,0.05237399
3725,307.8135,0.05239005
3726,307.8961,0.05237282
3727,307.9788,0.05236826
3728,308.0614,0.05236826
3729,308.144,0.05238778
3730,308.2267,0.05239118
3731,308.3093,0.05239576
3732,308.3919,0.0524095
3733,308.4746,0.05240836
3734,308.5572,0.05240725
3735,308.6398,0.05238661
3736,308.7225,0.05239003
3737,308.8051,0.05238544
3738,308.8877,0.05238659
3739,308.9704,0.05237052
3740,309.053,0.05237395
3741,309.1356,0.05239687
3742,309.2183,0.05241985
3743,309.3009,0.05241985
3744,309.3835,0.05241644
3745,309.4662,0.05240038
3746,309.5488,0.05237859
3747,309.6315,0.05235909
3748,309.7141,0.05236711
3749,309.7968,0.05236711
3750,309.8794,0.05239921
3751,309.9621,0.05241986
3752,310.0447,0.05244163
3753,310.1273,0.05245998
3754,310.21,0.05247714
3755,310.2926,0.05249668
3756,310.3752,0.05250009
3757,310.4578,0.05250356
3758,310.5405,0.05251729
3759,310.6231,0.05251617
3760,310.7057,0.05250699
3761,310.7884,0.05250927
3762,310.871,0.0525276
3763,310.9536,0.05253562
3764,311.0362,0.05251843
3765,311.1189,0.05252877
3766,311.2015,0.05252879
3767,311.2841,0.05254254
3768,311.3668,0.05255743
3769,311.4494,0.05258263
3770,311.5321,0.05259294
3771,311.6147,0.05258724
3772,311.6974,0.05257348
3773,311.78,0.05256546
3774,311.8626,0.05255857
3775,311.9453,0.05255283
3776,312.0279,0.0525643
3777,312.1105,0.05258951
3778,312.1932,0.05260901
3779,312.2758,0.05262163
3780,312.3585,0.05262047
3781,312.4411,0.05259869
3782,312.5238,0.05259412
3783,312.6064,0.05259756
3784,312.6891,0.05261016
3785,312.7717,0.05261358
3786,312.8543,0.05260786
3787,312.937,0.05262163
3788,313.0196,0.05264801
3789,313.1022,0.05265258
3790,313.1849,0.05265603
3791,313.2675,0.05264341
3792,313.3502,0.05262737
3793,313.4328,0.05260901
3794,313.5154,0.05260894
3795,313.5981,0.05261932
3796,313.6807,0.05263653
3797,313.7634,0.05263883
3798,313.846,0.0526308
3799,313.9286,0.05260099
3800,314.0113,0.05257577
3801,314.0939,0.05255283
3802,314.1766,0.0525666
3803,314.2592,0.05256658
3804,314.3419,0.05258148
3805,314.4245,0.05258146
3806,314.5072,0.05258606
3807,314.5898,0.0525941
3808,314.6725,0.05258951
3809,314.7551,0.05258723
3810,314.8378,0.05258604
3811,314.9204,0.05257573
3812,315.0031,0.05258378
3813,315.0857,0.05259409
3814,315.1683,0.05261588
3815,315.251,0.05263308
3816,315.3336,0.05263997
3817,315.4162,0.05263882
3818,315.4989,0.05262391
3819,315.5815,0.05263651
3820,315.6642,0.05263308
3821,315.7468,0.05264456
3822,315.8295,0.05266977
3823,315.9121,0.05267208
3824,315.9947,0.05266516
3825,316.0774,0.05266405
3826,316.16,0.05268237
3827,316.2426,0.05269498
3828,316.3253,0.05269383
3829,316.4079,0.05270416
3830,316.4905,0.05270647
3831,316.5732,0.05272823
3832,316.6558,0.05274312
3833,316.7384,0.05274194
3834,316.8211,0.05273394
3835,316.9037,0.05271904
3836,316.9863,0.05271565
3837,317.069,0.05271337
3838,317.1516,0.05270759
3839,317.2342,0.05267667
3840,317.3169,0.05265602
3841,317.3995,0.05268126
3842,317.4821,0.0526927
3843,317.5648,0.0526778
3844,317.6474,0.05268122
3845,317.7301,0.05268353
3846,317.8127,0.05268351
3847,317.8953,0.05267208
3848,317.978,0.05268353
3849,318.0606,0.05269953
3850,318.1432,0.05272363
3851,318.2259,0.05276377
3852,318.3085,0.05280505
3853,318.3911,0.05280158
3854,318.4738,0.05279698
3855,318.5564,0.05279014
3856,318.639,0.05279246
3857,318.7216,0.05279933
3858,318.8042,0.0528188
3859,318.8869,0.05283603
3860,318.9695,0.05285205
3861,319.0522,0.0528899
3862,319.1348,0.05288875
3863,319.2175,0.0528899
3864,319.3001,0.05291171
3865,319.3827,0.05291855
3866,319.4654,0.05295064
3867,319.548,0.05297473
3868,319.6306,0.05299881
3869,319.7133,0.05301259
3870,319.7959,0.05300683
3871,319.8785,0.05301831
3872,319.9612,0.05300338
3873,320.0438,0.05300909
3874,320.1264,0.05302399
3875,320.2091,0.05303665
3876,320.2917,0.05304469
3877,320.3743,0.05306189
3878,320.457,0.05308939
3879,320.5396,0.05312377
3880,320.6223,0.05313293
3881,320.7049,0.05312948
3882,320.7876,0.0531352
3883,320.8702,0.05314326
3884,320.9528,0.05314096
3885,321.0355,0.05314211
3886,321.1181,0.05314441
3887,321.2008,0.05315932
3888,321.2834,0.05317767
3889,321.3661,0.05318454
3890,321.4487,0.05318107
3891,321.5313,0.05318452
3892,321.614,0.05318799
3893,321.6966,0.05320174
3894,321.7793,0.05321895
3895,321.8619,0.05323387
3896,321.9446,0.053243
3897,322.0272,0.05325103
3898,322.1099,0.05326479
3899,322.1925,0.05329118
3900,322.2751,0.05329919
3901,322.3578,0.05329461
3902,322.4404,0.05330837
3903,322.523,0.05331409
3904,322.6057,0.05333696
3905,322.6883,0.05335648
3906,322.7709,0.05336454
3907,322.8536,0.0533863
3908,322.9362,0.05339551
3909,323.0188,0.05338748
3910,323.1014,0.05340812
3911,323.1841,0.05338976
3912,323.2667,0.05337026
3913,323.3493,0.05335879
3914,323.432,0.05336222
3915,323.5146,0.05333702
3916,323.5972,0.05334967
3917,323.6799,0.05337828
3918,323.7625,0.05340352
3919,323.8451,0.05341954
3920,323.9278,0.05342872
3921,324.0104,0.05343103
3922,324.0931,0.0534276
3923,324.1757,0.05343103
3924,324.2584,0.05343102
3925,324.341,0.05344938
3926,324.4237,0.05346085
3927,324.5063,0.05346657
3928,324.589,0.05348033
3929,324.6716,0.05348261
3930,324.7543,0.05348951
3931,324.8369,0.05348722
3932,324.9196,0.05346885
3933,325.0022,0.05347803
3934,325.0848,0.05350778
3935,325.1675,0.05354912
3936,325.2501,0.0535675
3937,325.3327,0.05357319
3938,325.4154,0.05358234
3939,325.498,0.05359844
3940,325.5806,0.05360873
3941,325.6633,0.05364193
3942,325.7459,0.05367293
3943,325.8285,0.05369357
3944,325.9111,0.05368442
3945,325.9938,0.0536787
3946,326.0764,0.05367296
3947,326.159,0.05367067
3948,326.2417,0.05366147
3949,326.3243,0.05368783
3950,326.4069,0.05371652
3951,326.4896,0.05372909
3952,326.5722,0.05373828
3953,326.6548,0.05373945
3954,326.7375,0.05374407
3955,326.8201,0.05375207
3956,326.9028,0.05375207
3957,326.9854,0.05378073
3958,327.068,0.05380363
3959,327.1507,0.05382083
3960,327.2333,0.0538174
3961,327.316,0.05381167
3962,327.3986,0.05381856
3963,327.4813,0.05381854
3964,327.5639,0.05382887
3965,327.6465,0.05386209
3966,327.7292,0.05387358
3967,327.8118,0.05387355
3968,327.8944,0.05385522
3969,327.9771,0.05384606
3970,328.0597,0.05382886
3971,328.1424,0.05383002
3972,328.225,0.05383573
3973,328.3076,0.05384262
3974,328.3903,0.05385066
3975,328.4729,0.05386674
3976,328.5555,0.05384607
3977,328.6382,0.05384836
3978,328.7208,0.05383227
3979,328.8035,0.05383573
3980,328.8861,0.05385174
3981,328.9688,0.05388733
3982,329.0514,0.05390797
3983,329.134,0.0539275
3984,329.2166,0.05394696
3985,329.2993,0.05395496
3986,329.3819,0.05396759
3987,329.4645,0.05398136
3988,329.5472,0.05398707
3989,329.6298,0.05401462
3990,329.7125,0.05403983
3991,329.7951,0.05405703
3992,329.8777,0.05405703
3993,329.9604,0.05405589
3994,330.043,0.05405475
3995,330.1257,0.05406272
3996,330.2083,0.05406047
3997,330.291,0.05409028
3998,330.3736,0.05411435
3999,330.4562,0.05413151
4000,330.5389,0.05412235
4001,330.6215,0.05412121
4002,330.7042,0.05412005
4003,330.7868,0.05411887
4004,330.8695,0.05411777
4005,330.9521,0.0541338
4006,331.0347,0.05415444
4007,331.1173,0.05417739
4008,331.2,0.05419573
4009,331.2826,0.05419916
4010,331.3653,0.05420604
4011,331.4479,0.05421523
4012,331.5305,0.05425079
4013,331.6131,0.05426682
4014,331.6958,0.05428513
4015,331.7784,0.05429315
4016,331.861,0.05430121
4017,331.9437,0.05431267
4018,332.0263,0.05433561
4019,332.109,0.05436426
4020,332.1916,0.05436884
4021,332.2743,0.05436769
4022,332.3569,0.05436312
4023,332.4395,0.05435625
4024,332.5222,0.05436427
4025,332.6048,0.05437
4026,332.6875,0.05439294
4027,332.7701,0.05440327
4028,332.8527,0.0544044
4029,332.9353,0.05439977
4030,333.018,0.05439636
4031,333.1006,0.05439407
4032,333.1833,0.0544067
4033,333.2659,0.05443193
4034,333.3485,0.05446171
4035,333.4312,0.05447208
4036,333.5138,0.05447321
4037,333.5964,0.05446862
4038,333.6791,0.0544663
4039,333.7617,0.0544732
4040,333.8444,0.05449957
4041,333.927,0.0545225
4042,334.0096,0.05451787
4043,334.0923,0.05454655
4044,334.1749,0.05457297
4045,334.2575,0.05458552
4046,334.3402,0.05460161
4047,334.4228,0.05461536
4048,334.5054,0.05463253
4049,334.5881,0.05464977
4050,334.6707,0.05466007
4051,334.7534,0.05469219
4052,334.836,0.05473117
4053,334.9186,0.05476898
4054,335.0012,0.0547965
4055,335.0839,0.05481369
4056,335.1665,0.05481368
4057,335.2491,0.05481716
4058,335.3318,0.05482633
4059,335.4144,0.0548286
4060,335.497,0.05485608
4061,335.5796,0.05488017
4062,335.6623,0.05489166
4063,335.7449,0.05489741
4064,335.8276,0.0548997
4065,335.9102,0.0549043
4066,335.9929,0.0548974
4067,336.0755,0.05489168
4068,336.1582,0.05491461
4069,336.2408,0.05494783
4070,336.3234,0.05498453
4071,336.4061,0.0549845
4072,336.4887,0.05497075
4073,336.5714,0.05497304
4074,336.654,0.05498334
4075,336.7366,0.05498108
4076,336.8193,0.05499714
4077,336.9019,0.05503153
4078,336.9845,0.05506593
4079,337.0672,0.0551072
4080,337.1498,0.05511637
4081,337.2324,0.05511981
4082,337.315,0.05514732
4083,337.3977,0.05516795
4084,337.4803,0.05517485
4085,337.5629,0.05518284
4086,337.6456,0.05520465
4087,337.7282,0.05520806
4088,337.8109,0.05522412
4089,337.8935,0.05524477
4090,337.9761,0.05526887
4091,338.0588,0.05528722
